"ID","Position","Depth","Frequency"
"sample21",13868,40,0
"sample21",13869,40,0
"sample21",13870,40,0
"sample21",13871,40,0
"sample21",13872,39,0
"sample21",13873,37,0
"sample21",13874,37,0
"sample21",13875,39,0
"sample21",13876,39,0
"sample21",13877,38,0
"sample21",13878,35,0
"sample21",13879,35,0
"sample21",13880,34,0
"sample21",13881,34,0
"sample21",13882,32,0
"sample21",13883,32,0
"sample21",13884,23,0
"sample21",13885,22,0
"sample21",13886,22,0
"sample21",13887,22,0
"sample21",13888,22,0
"sample21",13889,23,0
"sample21",13890,23,0
"sample21",13891,25,0
"sample21",13892,25,0
"sample21",13893,25,0
"sample21",13894,25,0
"sample21",13895,25,0
"sample21",13896,25,0
"sample21",13897,25,0
"sample21",13898,25,0
"sample21",13899,24,0
"sample21",13900,25,0
"sample21",13901,25,0
"sample21",13902,25,0
"sample21",13903,25,0
"sample21",13904,25,0
"sample21",13905,25,0
"sample21",13906,25,0
"sample21",13907,25,0
"sample21",13908,25,0
"sample21",13909,25,0
"sample21",13910,28,0
"sample21",13911,28,0
"sample21",13912,29,0
"sample21",13913,28,0
"sample21",13914,28,0
"sample21",13915,28,0
"sample21",13916,27,0
"sample21",13917,27,0
"sample21",13918,27,0
"sample21",13919,27,0
"sample21",13920,27,0
"sample21",13921,27,0
"sample21",13922,27,0
"sample21",13923,27,0
"sample21",13924,27,0
"sample21",13925,27,0
"sample21",13926,27,0
"sample21",13927,27,0
"sample21",13928,27,0
"sample21",13929,27,0
"sample21",13930,31,0
"sample21",13931,30,0
"sample21",13932,30,0
"sample21",13933,31,0
"sample21",13934,31,0
"sample21",13935,31,0
"sample21",13936,28,0
"sample21",13937,25,0
"sample21",13938,25,0
"sample21",13939,25,0
"sample21",13940,24,0
"sample21",13941,24,0
"sample21",13942,24,0
"sample21",13943,24,0
"sample21",13944,24,0
"sample21",13945,24,0
"sample21",13946,24,0
"sample21",13947,24,0
"sample21",13948,27,0
"sample21",13949,27,0
"sample21",13950,25,0
"sample21",13951,25,0
"sample21",13952,24,0
"sample21",13953,24,0
"sample21",13954,24,0
"sample21",13955,24,0
"sample21",13956,24,0
"sample21",13957,24,0
"sample21",13958,27,0
"sample21",13959,28,0
"sample21",13960,30,0
"sample21",13961,30,0
"sample21",13962,31,0
"sample21",13963,38,0
"sample21",13964,37,0
"sample21",13965,37,0
"sample21",13966,35,0
"sample21",13967,35,0
"sample21",13968,35,0
"sample21",13969,35,0
"sample21",13970,36,0
"sample21",13971,36,0
"sample21",13972,36,0
"sample21",13973,39,0
"sample21",13974,40,0
"sample21",13975,39,0
"sample21",13976,41,0
"sample21",13977,41,0
"sample21",13978,42,0
"sample21",13979,44,0
"sample21",13980,44,0
"sample21",13981,44,0
"sample21",13982,44,0
"sample21",13983,43,0
"sample21",13984,48,0
"sample21",13985,51,0
"sample21",13986,51,0
"sample21",13987,50,0
"sample21",13988,50,0
"sample21",13989,50,0
"sample21",13990,50,0
"sample21",13991,50,0
"sample21",13992,50,0
"sample21",13993,50,0
"sample21",13994,50,0
"sample21",13995,50,0
"sample21",13996,50,0
"sample21",13997,50,0
"sample21",13998,50,0
"sample21",13999,50,0
"sample21",14000,49,0
"sample21",14001,49,0
"sample21",14002,52,0
"sample21",14003,52,0
"sample21",14004,53,0
"sample21",14005,49,0
"sample21",14006,49,0
"sample21",14007,49,0
"sample21",14008,53,0
"sample21",14009,53,0
"sample21",14010,53,0
"sample21",14011,51,0
"sample21",14012,51,0
"sample21",14013,53,0
"sample21",14014,53,0
"sample21",14015,53,0
"sample21",14016,54,0
"sample21",14017,54,0
"sample21",14018,56,0
"sample21",14019,64,0
"sample21",14020,69,0
"sample21",14021,69,0
"sample21",14022,69,0
"sample21",14023,66,0
"sample21",14024,65,0
"sample21",14025,65,0
"sample21",14026,65,0
"sample21",14027,68,0
"sample21",14028,68,0
"sample21",14029,71,0
"sample21",14030,72,0
"sample21",14031,72,0
"sample21",14032,74,0
"sample21",14033,72,0
"sample21",14034,74,0
"sample21",14035,72,0
"sample21",14036,72,0
"sample21",14037,71,0
"sample21",14038,61,0
"sample21",14039,61,0
"sample21",14040,61,0
"sample21",14041,61,0
"sample21",14042,61,0
"sample21",14043,64,0
"sample21",14044,64,0
"sample21",14045,63,0
"sample21",14046,63,0
"sample21",14047,63,0
"sample21",14048,60,0
"sample21",14049,59,0
"sample21",14050,60,0
"sample21",14051,58,0
"sample21",14052,60,0
"sample21",14053,61,0
"sample21",14054,61,0
"sample21",14055,61,0
"sample21",14056,61,0
"sample21",14057,61,0
"sample21",14058,61,0
"sample21",14059,57,0
"sample21",14060,52,0
"sample21",14061,55,0
"sample21",14062,55,0
"sample21",14063,55,0
"sample21",14064,55,0
"sample21",14065,55,0
"sample21",14066,55,0
"sample21",14067,55,0
"sample21",14068,55,0
"sample21",14069,55,0
"sample21",14070,58,0
"sample21",14071,58,0
"sample21",14072,58,0
"sample21",14073,58,0
"sample21",14074,58,0
"sample21",14075,58,0
"sample21",14076,58,0
"sample21",14077,55,0
"sample21",14078,55,0
"sample21",14079,57,0
"sample21",14080,58,0
"sample21",14081,61,0
"sample21",14082,62,0
"sample21",14083,57,0
"sample21",14084,57,0
"sample21",14085,57,0
"sample21",14086,57,0
"sample21",14087,57,0
"sample21",14088,55,0
"sample21",14089,56,0
"sample21",14090,61,0
"sample21",14091,60,0
"sample21",14092,61,0
"sample21",14093,60,0
"sample21",14094,53,0
"sample21",14095,48,0
"sample21",14096,48,0
"sample21",14097,48,0
"sample21",14098,48,0
"sample21",14099,52,0
"sample21",14100,53,0
"sample21",14101,57,0
"sample21",14102,55,0
"sample21",14103,55,0
"sample21",14104,52,0
"sample21",14105,52,0
"sample21",14106,52,0
"sample21",14107,50,0
"sample21",14108,49,0
"sample21",14109,49,0
"sample21",14110,50,0
"sample21",14111,51,0
"sample21",14112,48,0
"sample21",14113,48,0
"sample21",14114,51,0
"sample21",14115,51,0
"sample21",14116,52,0
"sample21",14117,52,0
"sample21",14118,53,0
"sample21",14119,55,0
"sample21",14120,52,0
"sample21",14121,52,0
"sample21",14122,53,0
"sample21",14123,53,0
"sample21",14124,55,0
"sample21",14125,54,0
"sample21",14126,54,0
"sample21",14127,52,0
"sample21",14128,50,0
"sample21",14129,49,0
"sample21",14130,50,0
"sample21",14131,49,0
"sample21",14132,51,0
"sample21",14133,53,0
"sample21",14134,52,0
"sample21",14135,51,0
"sample21",14136,48,0
"sample21",14137,48,0
"sample21",14138,48,0
"sample21",14139,49,0
"sample21",14140,51,0
"sample21",14141,51,0
"sample21",14142,51,0
"sample21",14143,54,0
"sample21",14144,54,0
"sample21",14145,51,0
"sample21",14146,52,0
"sample21",14147,53,0
"sample21",14148,58,0
"sample21",14149,61,0
"sample21",14150,61,0
"sample21",14151,61,0
"sample21",14152,61,0
"sample21",14153,62,0
"sample21",14154,62,0
"sample21",14155,61,0
"sample21",14156,59,0
"sample21",14157,60,0
"sample21",14158,60,0
"sample21",14159,62,0
"sample21",14160,62,0
"sample21",14161,63,0
"sample21",14162,63,0
"sample21",14163,63,0
"sample21",14164,65,0
"sample21",14165,60,0
"sample21",14166,60,0
"sample21",14167,59,0
"sample21",14168,63,0
"sample21",14169,65,0
"sample21",14170,64,0
"sample21",14171,64,0
"sample21",14172,70,0
"sample21",14173,70,0
"sample21",14174,67,0
"sample21",14175,66,0
"sample21",14176,62,0
"sample21",14177,61,0
"sample21",14178,61,0
"sample21",14179,62,0
"sample21",14180,62,0
"sample21",14181,62,0
"sample21",14182,62,0
"sample21",14183,63,0
"sample21",14184,60,0
"sample21",14185,59,0
"sample21",14186,58,0
"sample21",14187,58,0
"sample21",14188,58,0
"sample21",14189,58,0
"sample21",14190,58,0
"sample21",14191,57,0
"sample21",14192,57,0
"sample21",14193,56,0
"sample21",14194,54,0
"sample21",14195,54,0
"sample21",14196,56,0
"sample21",14197,55,0
"sample21",14198,55,0
"sample21",14199,53,0
"sample21",14200,57,0
"sample21",14201,61,0
"sample21",14202,62,0
"sample21",14203,63,0
"sample21",14204,62,0
"sample21",14205,61,0
"sample21",14206,62,0
"sample21",14207,61,0
"sample21",14208,62,0
"sample21",14209,63,0
"sample21",14210,69,0
"sample21",14211,72,0
"sample21",14212,72,0
"sample21",14213,72,0
"sample21",14214,71,0
"sample21",14215,70,0
"sample21",14216,70,0
"sample21",14217,70,0
"sample21",14218,67,0
"sample21",14219,67,0
"sample21",14220,67,0
"sample21",14221,66,0
"sample21",14222,66,0
"sample21",14223,61,0
"sample21",14224,58,0
"sample21",14225,58,0
"sample21",14226,58,0
"sample21",14227,58,0
"sample21",14228,57,0
"sample21",14229,54,0
"sample21",14230,54,0
"sample21",14231,54,0
"sample21",14232,54,0
"sample21",14233,54,0
"sample21",14234,52,0
"sample21",14235,53,0
"sample21",14236,53,0
"sample21",14237,53,0
"sample21",14238,53,0
"sample21",14239,52,0
"sample21",14240,52,0
"sample21",14241,54,0
"sample21",14242,54,0
"sample21",14243,51,0
"sample21",14244,49,0
"sample21",14245,49,0
"sample21",14246,50,0
"sample21",14247,44,0
"sample21",14248,45,0
"sample21",14249,44,0
"sample21",14250,44,0
"sample21",14251,44,0
"sample21",14252,44,0
"sample21",14253,44,0
"sample21",14254,43,0
"sample21",14255,42,0
"sample21",14256,42,0
"sample21",14257,42,0
"sample21",14258,41,0
"sample21",14259,41,0
"sample21",14260,41,0
"sample21",14261,41,0
"sample21",14262,41,0
"sample21",14263,41,0
"sample21",14264,41,0
"sample21",14265,41,0
"sample21",14266,41,0
"sample21",14267,41,0
"sample21",14268,41,0
"sample21",14269,41,0
"sample21",14270,41,0
"sample21",14271,40,0
"sample21",14272,40,0
"sample21",14273,40,0
"sample21",14274,40,0
"sample21",14275,36,0
"sample21",14276,32,0
"sample21",14277,31,0
"sample21",14278,30,0
"sample21",14279,30,0
"sample21",14280,29,0
"sample21",14281,32,0
"sample21",14282,34,0
"sample21",14283,31,0
"sample21",14284,32,0
"sample21",14285,26,0
"sample21",14286,23,0
"sample21",14287,23,0
"sample21",14288,23,0
"sample21",14289,23,0
"sample21",14290,24,0
"sample21",14291,24,0
"sample21",14292,24,0
"sample21",14293,24,0
"sample21",14294,24,0
"sample21",14295,24,0
"sample21",14296,24,0
"sample21",14297,23,0
"sample21",14298,23,0
"sample21",14299,25,0
"sample21",14300,25,0
"sample21",14301,25,0
"sample21",14302,25,0
"sample21",14303,25,0
"sample21",14304,25,0
"sample21",14305,25,0
"sample21",14306,24,0
"sample21",14307,22,0
"sample21",14308,22,0
"sample21",14309,24,0
"sample21",14310,23,0
"sample21",14311,22,0
"sample21",14312,22,0
"sample21",14313,22,0
"sample21",14314,20,0
"sample21",14315,20,0
"sample21",14316,18,0
"sample21",14317,18,0
"sample21",14318,16,0
"sample21",14319,16,0
"sample21",14320,16,0
"sample21",14321,16,0
"sample21",14322,17,0
"sample21",14323,17,0
"sample21",14324,17,0
"sample21",14325,19,0
"sample21",14326,19,0
"sample21",14327,19,0
"sample21",14328,19,0
"sample21",14329,19,0
"sample21",14330,20,0
"sample21",14331,20,0
"sample21",14332,20,0
"sample21",14333,20,0
"sample21",14334,20,0
"sample21",14335,20,0
"sample21",14336,23,0
"sample21",14337,23,0
"sample21",14338,23,0
"sample21",14339,24,0
"sample21",14340,24,0
"sample21",14341,24,0
"sample21",14342,24,0
"sample21",14343,24,0
"sample21",14344,24,0
"sample21",14345,24,0
"sample21",14346,23,0
"sample21",14347,23,0
"sample21",14348,24,0
"sample21",14349,24,0
"sample21",14350,24,0
"sample21",14351,26,0
"sample21",14352,27,0
"sample21",14353,27,0
"sample21",14354,27,0
"sample21",14355,27,0
"sample21",14356,24,0
"sample21",14357,22,0
"sample21",14358,22,0
"sample21",14359,20,0
"sample21",14360,20,0
"sample21",14361,20,0
"sample21",14362,20,0
"sample21",14363,20,0
"sample21",14364,20,0
"sample21",14365,18,0
"sample21",14366,18,0
"sample21",14367,18,0
"sample21",14368,18,0
"sample21",14369,18,0
"sample21",14370,18,0
"sample21",14371,18,0
"sample21",14372,18,0
"sample21",14373,18,0
"sample21",14374,17,0
"sample21",14375,17,0
"sample21",14376,17,0.176471
"sample21",14377,15,0
"sample21",14378,16,0
"sample21",14379,19,0
"sample21",14380,19,0
"sample21",14381,19,0
"sample21",14382,19,0
"sample21",14383,21,0
"sample21",14384,21,0
"sample21",14385,23,0
"sample21",14386,24,0
"sample21",14387,25,0
"sample21",14388,25,0
"sample21",14389,25,0
"sample21",14390,25,0
"sample21",14391,25,0
"sample21",14392,25,0
"sample21",14393,25,0
"sample21",14394,25,0
"sample21",14395,25,0
"sample21",14396,24,0
"sample21",14397,23,0
"sample21",14398,22,0
"sample21",14399,22,0
"sample21",14400,22,0
"sample21",14401,22,0
"sample21",14402,21,0
"sample21",14403,21,0
"sample21",14404,21,0
"sample21",14405,20,0
"sample21",14406,20,0
"sample21",14407,20,0
"sample21",14408,20,0
"sample21",14409,20,0
"sample21",14410,20,0
"sample21",14411,17,0
"sample21",14412,17,0
"sample21",14413,17,0
"sample21",14414,16,0
"sample21",14415,19,0
"sample21",14416,19,0
"sample21",14417,19,0
"sample21",14418,19,0
"sample21",14419,19,0
"sample21",14420,19,0
"sample21",14421,19,0
"sample21",14422,19,0
"sample21",14423,19,0
"sample21",14424,19,0
"sample21",14425,21,0
"sample21",14426,21,0
"sample21",14427,20,0
"sample21",14428,20,0
"sample21",14429,20,0
"sample21",14430,20,0
"sample21",14431,20,0
"sample21",14432,20,0
"sample21",14433,20,0
"sample21",14434,20,0
"sample21",14435,20,0
"sample21",14436,20,0
"sample21",14437,20,0
"sample21",14438,20,0
"sample21",14439,20,0
"sample21",14440,22,0
"sample21",14441,22,0
"sample21",14442,25,0
"sample21",14443,25,0
"sample21",14444,25,0
"sample21",14445,25,0
"sample21",14446,25,0
"sample21",14447,25,0
"sample21",14448,27,0
"sample21",14449,26,0
"sample21",14450,26,0
"sample21",14451,25,0
"sample21",14452,24,0
"sample21",14453,24,0
"sample21",14454,24,0
"sample21",14455,24,0
"sample21",14456,24,0
"sample21",14457,24,0
"sample21",14458,22,0
"sample21",14459,23,0
"sample21",14460,21,0
"sample21",14461,19,0
"sample21",14462,18,0
"sample21",14463,18,0
"sample21",14464,18,0
"sample21",14465,18,0
"sample21",14466,18,0
"sample21",14467,18,0
"sample21",14468,18,0
"sample21",14469,18,0
"sample21",14470,19,0
"sample21",14471,19,0
"sample21",14472,19,0
"sample21",14473,19,0
"sample21",14474,19,0
"sample21",14475,19,0
"sample21",14476,19,0
"sample21",14477,18,0
"sample21",14478,18,0
"sample21",14479,18,0
"sample21",14480,18,0
"sample21",14481,18,0
"sample21",14482,18,0
"sample21",14483,18,0
"sample21",14484,19,0
"sample21",14485,19,0
"sample21",14486,19,0
"sample21",14487,20,0
"sample21",14488,20,0
"sample21",14489,20,0
"sample21",14490,17,0
"sample21",14491,17,0
"sample21",14492,18,0
"sample21",14493,18,0
"sample21",14494,21,0
"sample21",14495,21,0
"sample21",14496,21,0
"sample21",14497,21,0
"sample21",14498,21,0
"sample21",14499,21,0
"sample21",14500,19,0
"sample21",14501,17,0
"sample21",14502,18,0
"sample21",14503,20,0
"sample21",14504,20,0
"sample21",14505,20,0
"sample21",14506,21,0
"sample21",14507,24,0
"sample21",14508,24,0
"sample21",14509,24,0
"sample21",14510,24,0
"sample21",14511,24,0
"sample21",14512,24,0
"sample21",14513,25,0
"sample21",14514,25,0
"sample21",14515,29,0
"sample21",14516,31,0
"sample21",14517,35,0
"sample21",14518,45,0
"sample21",14519,46,0
"sample21",14520,46,0
"sample21",14521,46,0
"sample21",14522,46,0
"sample21",14523,45,0
"sample21",14524,45,0
"sample21",14525,45,0
"sample21",14526,47,0
"sample21",14527,47,0
"sample21",14528,47,0
"sample21",14529,47,0
"sample21",14530,47,0
"sample21",14531,47,0
"sample21",14532,47,0
"sample21",14533,48,0
"sample21",14534,48,0
"sample21",14535,49,0
"sample21",14536,48,0
"sample21",14537,51,0
"sample21",14538,51,0
"sample21",14539,51,0
"sample21",14540,51,0
"sample21",14541,55,0
"sample21",14542,55,0
"sample21",14543,55,0
"sample21",14544,55,0
"sample21",14545,54,0
"sample21",14546,54,0
"sample21",14547,59,0
"sample21",14548,59,0
"sample21",14549,62,0
"sample21",14550,62,0
"sample21",14551,62,0
"sample21",14552,62,0
"sample21",14553,64,0
"sample21",14554,64,0
"sample21",14555,64,0
"sample21",14556,64,0
"sample21",14557,64,0
"sample21",14558,64,0
"sample21",14559,65,0
"sample21",14560,66,0
"sample21",14561,66,0
"sample21",14562,65,0
"sample21",14563,65,0
"sample21",14564,65,0
"sample21",14565,65,0
"sample21",14566,65,0
"sample21",14567,64,0
"sample21",14568,64,0
"sample21",14569,61,0
"sample21",14570,61,0
"sample21",14571,66,0
"sample21",14572,66,0
"sample21",14573,66,0
"sample21",14574,68,0
"sample21",14575,69,0
"sample21",14576,69,0
"sample21",14577,68,0
"sample21",14578,70,0
"sample21",14579,70,0
"sample21",14580,70,0
"sample21",14581,67,0
"sample21",14582,66,0
"sample21",14583,66,0
"sample21",14584,66,0
"sample21",14585,66,0
"sample21",14586,66,0
"sample21",14587,69,0
"sample21",14588,70,0
"sample21",14589,71,0
"sample21",14590,67,0
"sample21",14591,65,0
"sample21",14592,58,0
"sample21",14593,48,0
"sample21",14594,47,0
"sample21",14595,50,0
"sample21",14596,50,0
"sample21",14597,51,0
"sample21",14598,50,0
"sample21",14599,50,0
"sample21",14600,50,0
"sample21",14601,48,0
"sample21",14602,48,0
"sample21",14603,48,0
"sample21",14604,48,0
"sample21",14605,48,0
"sample21",14606,48,0
"sample21",14607,48,0
"sample21",14608,47,0
"sample21",14609,46,0
"sample21",14610,45,0
"sample21",14611,45,0
"sample21",14612,42,0
"sample21",14613,42,0
"sample21",14614,42,0
"sample21",14615,42,0
"sample21",14616,38,0
"sample21",14617,38,0
"sample21",14618,38,0
"sample21",14619,40,0
"sample21",14620,40,0
"sample21",14621,40,0
"sample21",14622,35,0
"sample21",14623,35,0
"sample21",14624,32,0
"sample21",14625,32,0
"sample21",14626,32,0
"sample21",14627,32,0
"sample21",14628,30,0
"sample21",14629,30,0
"sample21",14630,30,0
"sample21",14631,30,0
"sample21",14632,30,0
"sample21",14633,33,0
"sample21",14634,31,0
"sample21",14635,30,0
"sample21",14636,30,0
"sample21",14637,30,0
"sample21",14638,30,0
"sample21",14639,32,0
"sample21",14640,32,0
"sample21",14641,32,0
"sample21",14642,32,0
"sample21",14643,32,0
"sample21",14644,32,0
"sample21",14645,32,0
"sample21",14646,27,0
"sample21",14647,29,0
"sample21",14648,28,0
"sample21",14649,29,0
"sample21",14650,28,0
"sample21",14651,28,0
"sample21",14652,29,0
"sample21",14653,25,0
"sample21",14654,25,0
"sample21",14655,25,0
"sample21",14656,25,0
"sample21",14657,28,0
"sample21",14658,28,0
"sample21",14659,28,0
"sample21",14660,28,0
"sample21",14661,28,0
"sample21",14662,25,0
"sample21",14663,24,0
"sample21",14664,23,0
"sample21",14665,21,0
"sample21",14666,21,0
"sample21",14667,21,0
"sample21",14668,21,0
"sample21",14669,22,0
"sample21",14670,19,0
"sample21",14671,19,0
"sample21",14672,18,0
"sample21",14673,18,0
"sample21",14674,18,0
"sample21",14675,18,0
"sample21",14676,18,0
"sample21",14677,18,0
"sample21",14678,18,0
"sample21",14679,18,0
"sample21",14680,18,0
"sample21",14681,18,0
"sample21",14682,20,0
"sample21",14683,20,0
"sample21",14684,23,0
"sample21",14685,23,0
"sample21",14686,23,0
"sample21",14687,23,0
"sample21",14688,23,0
"sample21",14689,23,0
"sample21",14690,25,0
"sample21",14691,25,0
"sample21",14692,25,0
"sample21",14693,26,0
"sample21",14694,24,0
"sample21",14695,27,0
"sample21",14696,38,0
"sample21",14697,38,0
"sample21",14698,42,0
"sample21",14699,42,0
"sample21",14700,42,0
"sample21",14701,43,0
"sample21",14702,44,0
"sample21",14703,45,0
"sample21",14704,45,0
"sample21",14705,45,0
"sample21",14706,46,0
"sample21",14707,46,0
"sample21",14708,50,0
"sample21",14709,50,0
"sample21",14710,53,0
"sample21",14711,53,0
"sample21",14712,53,0
"sample21",14713,55,0
"sample21",14714,53,0
"sample21",14715,53,0
"sample21",14716,53,0
"sample21",14717,53,0
"sample21",14718,53,0
"sample21",14719,53,0
"sample21",14720,55,0
"sample21",14721,56,0
"sample21",14722,54,0
"sample21",14723,59,0
"sample21",14724,56,0
"sample21",14725,56,0
"sample21",14726,59,0
"sample21",14727,58,0
"sample21",14728,59,0
"sample21",14729,59,0
"sample21",14730,59,0
"sample21",14731,59,0
"sample21",14732,58,0
"sample21",14733,58,0
"sample21",14734,58,0
"sample21",14735,58,0
"sample21",14736,58,0
"sample21",14737,58,0
"sample21",14738,57,0
"sample21",14739,57,0
"sample21",14740,57,0
"sample21",14741,59,0
"sample21",14742,59,0
"sample21",14743,59,0
"sample21",14744,58,0
"sample21",14745,58,0
"sample21",14746,58,0
"sample21",14747,58,0
"sample21",14748,58,0
"sample21",14749,58,0
"sample21",14750,58,0
"sample21",14751,58,0
"sample21",14752,58,0
"sample21",14753,58,0
"sample21",14754,58,0
"sample21",14755,58,0
"sample21",14756,58,0
"sample21",14757,56,0
"sample21",14758,56,0
"sample21",14759,55,0
"sample21",14760,57,0
"sample21",14761,57,0
"sample21",14762,57,0
"sample21",14763,57,0
"sample21",14764,57,0
"sample21",14765,55,0
"sample21",14766,55,0
"sample21",14767,55,0
"sample21",14768,54,0
"sample21",14769,54,0
"sample21",14770,51,0
"sample21",14771,40,0
"sample21",14772,40,0
"sample21",14773,36,0
"sample21",14774,36,0
"sample21",14775,37,0
"sample21",14776,36,0
"sample21",14777,35,0
"sample21",14778,34,0
"sample21",14779,34,0
"sample21",14780,34,0
"sample21",14781,33,0
"sample21",14782,33,0
"sample21",14783,26,0
"sample21",14784,26,0
"sample21",14785,23,0
"sample21",14786,23,0
"sample21",14787,23,0
"sample21",14788,24,0
"sample21",14789,24,0
"sample21",14790,24,0
"sample21",14791,24,0
"sample21",14792,24,0
"sample21",14793,25,0
"sample21",14794,25,0
"sample21",14795,23,0
"sample21",14796,22,0
"sample21",14797,22,0
"sample21",14798,18,0
"sample21",14799,18,0
"sample21",14800,18,0
"sample21",14801,15,0
"sample21",14802,15,0
"sample21",14803,14,0
"sample21",14804,14,0
"sample21",14805,14,0
"sample21",14806,14,0
"sample21",14807,12,0
"sample21",14808,12,0
"sample21",14809,12,0
"sample21",14810,12,0
"sample21",14811,12,0
"sample21",14812,12,0
"sample21",14813,12,0
"sample21",14814,13,0
"sample21",14815,13,0
"sample21",14816,15,0
"sample21",14817,17,0.352941
"sample21",14818,20,0
"sample21",14819,20,0
"sample21",14820,20,0
"sample21",14821,20,0
"sample21",14822,20,0
"sample21",14823,21,0
"sample21",14824,21,0
"sample21",14825,21,0
"sample21",14826,21,0
"sample21",14827,21,0
"sample21",14828,21,0
"sample21",14829,21,0
"sample21",14830,21,0
"sample21",14831,21,0
"sample21",14832,21,0
"sample21",14833,21,0
"sample21",14834,19,0
"sample21",14835,18,0
"sample21",14836,18,0
"sample21",14837,18,0
"sample21",14838,18,0
"sample21",14839,18,0
"sample21",14840,20,0
"sample21",14841,20,0
"sample21",14842,20,0
"sample21",14843,20,0
"sample21",14844,20,0
"sample21",14845,20,0
"sample21",14846,20,0
"sample21",14847,20,0
"sample21",14848,20,0
"sample21",14849,20,0
"sample21",14850,19,0
"sample21",14851,19,0
"sample21",14852,19,0
"sample21",14853,19,0
"sample21",14854,19,0
"sample21",14855,19,0
"sample21",14856,19,0
"sample21",14857,19,0
"sample21",14858,19,0
"sample21",14859,19,0
"sample21",14860,19,0
"sample21",14861,19,0
"sample21",14862,21,0
"sample21",14863,18,0
"sample21",14864,19,0
"sample21",14865,19,0
"sample21",14866,19,0
"sample21",14867,19,0
"sample21",14868,22,0
"sample21",14869,22,0
"sample21",14870,22,0
"sample21",14871,22,0
"sample21",14872,22,0
"sample21",14873,21,0
"sample21",14874,22,0
"sample21",14875,22,0
"sample21",14876,22,0
"sample21",14877,22,0
"sample21",14878,22,0
"sample21",14879,22,0
"sample21",14880,23,0
"sample21",14881,24,0
"sample21",14882,24,0
"sample21",14883,25,0
"sample21",14884,25,0
"sample21",14885,25,0
"sample21",14886,25,0
"sample21",14887,25,0
"sample21",14888,25,0
"sample21",14889,24,0
"sample21",14890,24,0
"sample21",14891,20,0
"sample21",14892,18,0
"sample21",14893,15,0
"sample21",14894,15,0
"sample21",14895,15,0
"sample21",14896,15,0
"sample21",14897,15,0
"sample21",14898,14,0
"sample21",14899,15,0
"sample21",14900,15,0
"sample21",14901,15,0
"sample21",14902,15,0
"sample21",14903,15,0
"sample21",14904,15,0
"sample21",14905,15,0
"sample21",14906,15,0
"sample21",14907,15,0
"sample21",14908,15,0
"sample21",14909,15,0
"sample21",14910,15,0
"sample21",14911,16,0
"sample21",14912,16,0
"sample21",14913,17,0
"sample21",14914,22,0
"sample21",14915,23,0
"sample21",14916,26,0
"sample21",14917,27,0
"sample21",14918,27,0
"sample21",14919,30,0
"sample21",14920,31,0
"sample21",14921,31,0
"sample21",14922,31,0
"sample21",14923,31,0
"sample21",14924,31,0
"sample21",14925,31,0
"sample21",14926,33,0
"sample21",14927,33,0
"sample21",14928,33,0
"sample21",14929,33,0
"sample21",14930,33,0
"sample21",14931,33,0
"sample21",14932,33,0
"sample21",14933,33,0
"sample21",14934,33,0
"sample21",14935,33,0
"sample21",14936,33,0
"sample21",14937,31,0
"sample21",14938,31,0
"sample21",14939,30,0
"sample21",14940,30,0
"sample21",14941,30,0
"sample21",14942,31,0
"sample21",14943,27,0
"sample21",14944,29,0
"sample21",14945,29,0
"sample21",14946,30,0
"sample21",14947,30,0
"sample21",14948,30,0
"sample21",14949,29,0
"sample21",14950,29,0
"sample21",14951,32,0
"sample21",14952,32,0
"sample21",14953,32,0
"sample21",14954,32,0
"sample21",14955,31,0
"sample21",14956,30,0
"sample21",14957,30,0
"sample21",14958,29,0
"sample21",14959,29,0
"sample21",14960,29,0
"sample21",14961,29,0
"sample21",14962,31,0
"sample21",14963,32,0
"sample21",14964,32,0
"sample21",14965,35,0
"sample21",14966,35,0
"sample21",14967,35,0
"sample21",14968,35,0
"sample21",14969,35,0
"sample21",14970,35,0
"sample21",14971,35,0
"sample21",14972,36,0
"sample21",14973,36,0
"sample21",14974,35,0
"sample21",14975,35,0
"sample21",14976,35,0
"sample21",14977,35,0
"sample21",14978,35,0
"sample21",14979,35,0
"sample21",14980,35,0
"sample21",14981,35,0
"sample21",14982,35,0
"sample21",14983,36,0
"sample21",14984,41,0
"sample21",14985,40,0
"sample21",14986,39,0
"sample21",14987,41,0
"sample21",14988,40,0
"sample21",14989,37,0
"sample21",14990,38,0
"sample21",14991,37,0
"sample21",14992,36,0
"sample21",14993,36,0
"sample21",14994,34,0
"sample21",14995,37,0
"sample21",14996,37,0
"sample21",14997,37,0
"sample21",14998,37,0
"sample21",14999,37,0
"sample21",15000,37,0
"sample21",15001,35,0
"sample21",15002,35,0
"sample21",15003,35,0
"sample21",15004,35,0
"sample21",15005,45,0
"sample21",15006,46,0
"sample21",15007,48,0
"sample21",15008,50,0
"sample21",15009,50,0
"sample21",15010,51,0
"sample21",15011,51,0
"sample21",15012,51,0
"sample21",15013,51,0
"sample21",15014,51,0
"sample21",15015,51,0
"sample21",15016,51,0
"sample21",15017,53,0
"sample21",15018,53,0
"sample21",15019,52,0
"sample21",15020,52,0
"sample21",15021,51,0
"sample21",15022,51,0
"sample21",15023,51,0
"sample21",15024,51,0
"sample21",15025,52,0
"sample21",15026,50,0
"sample21",15027,50,0
"sample21",15028,50,0
"sample21",15029,50,0
"sample21",15030,50,0
"sample21",15031,50,0
